id,item_name,price,amount,is_consumable,department_id,date_of_purchased,description,store_store_name,uom_name,quantity,source
91f25622-0095-4f8a-9499-f3bae80dd4be,A-FLEX-P-ER,0.0,1.0,0,ICT Park TTA,2024-12-19,Emergency Responder Smart License (1),Temporary Store,,30.0,inventory
92005d71-d1ad-4d83-8b53-4f3bd8518264,Stone 16m3 with  Sino,26086.956521739,0.0,1,ICT Park TTA,2025-02-06,Stone 16m3 with  Sino,IT Park Store,pcs,15.0,inventory
92012532-e881-4175-b1eb-d3c3930e8900,Hinge,260.86956521739,1.0,0,HQ Office Facility,2025-01-27,Hinge,HQ Office,pcs,10.0,inventory
920fd111-78e6-461b-bfc9-0f90ec5c525b,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
92408818-14c3-44f1-9445-1f2370646172,Y N10,313.04347826087,2.0,1,ICT Park TTA,2024-06-11,Y N110,ICT PARK,pcs,2.0,inventory
9245bd7c-8d4e-48b2-972f-79d6a5e11687,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
925113db-617a-4d87-a809-1816ac3ce8f7,Chair Wear for Isuzu,18000.0,1.0,1,HQ fleet,2025-06-04,Chair Wear for Isuzu,Temporary Store,pcs,1.0,inventory
92557a2a-3e1d-4289-b79b-95fd7ce752f6,LED Lamp Beads,89.76,1.0,0,HQ Office Facility,2025-07-14,LED Lamp Beads,Logistics temporary store,pcs,51.0,inventory
92571380-9af2-4234-8f4e-fcb8a4ea77ad,Gysum board 1200x2400x9mm Gypsum board,128348.04,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,1200x2400x10mm Gypsum board,HQ Office,pcs,98.4,inventory
925b4146-a977-4443-ab70-620a7933d78e,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
925b8c2b-ef1b-4670-a8ab-a8f8b50b5138,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
9294812e-49da-4d42-a117-9fc156e74b02,LED Ballast(driver),0.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2025-04-08,"LED Dimmer Driver Input AC200-240V
,Output:DC110-145V 300mA",Temporary Store,pcs,87.0,inventory
92b540dc-164d-4cf0-a162-35f0bca3fa4c,Rubber Insulation RI58,22.05,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation 5/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
92b9738b-2a28-49d4-96b5-9aac3f0d5ba4,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
92bdfc65-8326-489d-9669-83605555aaba,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
92ce1443-3248-450c-9a6a-09ada69ecc4d,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
92dc356d-31c6-40d6-ad93-4e0575ee3c1d,HDMI CABLE 20Meter,36956.52173913,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,HDMI CABLE 20Meter,Temporary Store,pcs,17.0,inventory
92e0b58b-de6d-406d-a39e-58703e8603e5,Lights Pool Office and Traing Staffs Rooms,1234.8,1.0,0,ICT Park TTA,2024-12-19,15 W LED spotlight for magnetic rails with full accessories,Temporary Store,,72.0,inventory
92f558dc-7676-4016-860a-66512dab71dc,Bleech 5L,1165.2,4.0,1,HQ Office Facility,2025-07-16,Bleech 5L,Temporary Store,,4.0,inventory
9310ec07-41e5-4637-8a1d-32ab6f226e83,LED Lamp Beads,89.76,1.0,0,HQ Office Facility,2025-07-14,LED Lamp Beads,Logistics temporary store,pcs,51.0,inventory
9319e95a-9e80-478a-a267-86995530a8db,MR36-HW,2171.0,1.0,0,ICT Park TTA,2024-12-19,Meraki MR36 Wi-Fi 6 Indoor AP,Temporary Store,,13.0,inventory
9327b8f8-564d-4af1-a5f3-4112e4592a01,conduite 19,7350.0,1.0,0,Kaizen VC Equipment,2024-12-06,19 mm REGIDE conduite with 3 meter long,HQ Office,,150.0,inventory
932a94d0-8501-4205-b2e3-f398a59e189c,Cable lug #70,3600.0,1.0,0,ICT Park TTA,2025-02-06,Cable lug #70,HQ Office,pcs,40.0,inventory
932bcbbb-6220-4b25-9cb2-a3d0d8b688d5,Cat 6A Utp cable  As per the sample   (G link Bran,1610869.5652174,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,Cat 6A Utp cable  As per the sample   (G link Brand ),Temporary Store,pcs,57.0,inventory
93396779-9d7a-4a1b-9da9-90545e7b3848,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
933ff69a-063c-491d-9dba-39dd8d3f3ac0,Fisher  8MM,5008.6956521739,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-11,Fisher  8MM,Temporary Store,Pack,48.0,inventory
9350438f-efbb-489c-98e9-1d12abfd2774,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
9365278b-fae5-4436-8ab4-7b473c40c040,LED Ballast(driver),0.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2025-04-08,"LED Dimmer Driver Input AC200-240V
,Output:DC110-145V 300mA",Temporary Store,pcs,87.0,inventory
93762dce-5982-4b80-a949-b3247b18487a,Light Motion Sensor,122.5,1.0,0,ICT Park TTA,2024-12-19,Ceiling mount infrared motion sensors for lights (1000 W),Temporary Store,,10.0,inventory
9378032a-1be7-40fb-943b-314cd21dfcee,LED Lamp Beads,89.76,1.0,0,HQ Office Facility,2025-07-14,LED Lamp Beads,Logistics temporary store,pcs,51.0,inventory
93781cf7-43b3-4556-bef3-ea9c08cbdf95,Single Ganag Switch,1143.66,1.0,0,ICT Park TTA,2024-12-19,"Smart Zigbee 1 Gang Switch
(White),
Dimension:120*72*37MM
Australian Standard Size",Temporary Store,,42.0,inventory
93802e5a-dca7-4905-bf7d-27fffc924f4b,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
93836b86-0341-4e64-9c9d-b068e4d87861,Gysum board 1200x2400x9mm Gypsum board,128348.04,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,1200x2400x10mm Gypsum board,HQ Office,pcs,98.4,inventory
9384558c-da8e-4e80-9970-3e93aa71c7bc,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
93848a3c-f35e-4893-a9cc-367d4feeaa5a,SVS-FLEX-SUPT-BAS,0.0,1.0,0,ICT Park TTA,2024-12-19,Basic Support for Flex Plan,Temporary Store,,20.0,inventory
93a4ed2f-b6a7-4a27-9040-7ae3caf61694,LED Lamp Beads( CONNECTOR ),0.0,1.0,0,HQ Office Facility,2025-07-14,connecter,Logistics temporary store,pcs,60.0,inventory
93b803c2-c696-4fc8-9d21-e7d1d232e838,Dawit Alemseged HP 19.5V 3.33A 65W Replacement AC ,2800.0,1.0,0,HQ Office Facility,2024-12-06,Dawit Alemseged HP 19.5V 3.33A 65W Replacement AC adapter(charger) for HP EliteBook Folio 9470m Ultrabook (ENERGY STAR),HQ Office,pcs,1.0,inventory
93c43554-9ae0-4aa8-bc18-afb3432e41e1,Rubber Insulation RI38,15.75,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation , 3/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
93d32698-7a4d-4e7e-8bd3-54d4be5adb20,L angle white Aluminum  L angle for LED light modf,35200.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,white Aluminum  L angle for LED light modfication (1pc Length=3m),Temporary Store,pcs,88.0,inventory
93d53f88-6bde-481f-b2ac-7f0ea80c3e4a,Labelling Tape Cassette (12MM) purchase,4956.5217391304,1.0,0,Store and Inventory,2025-06-17,Labelling Tape Cassette (12MM) purchase,HQ Office,,3.0,inventory
93dbcad1-d3e3-48ab-bfa4-e257d076ca5f,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
93e1b6e1-f459-4efa-aa6c-74748bc1a577,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
93ef6b3c-b204-48c6-9b8c-5446bbb25d80,Movable Partitions Wall 12.5m,4750.0,1.0,0,ICT Park TTA,2024-12-31,"Style: Simple
Color: White
Hight: Total room hight 2.8 m
Customized: Customized
Sound insulation 20 - 50 db
Finish Material Fireproof
,(Customized)
Soundproof Operable Partitions
Wall",Temporary Store,,12.5,inventory
93f4c2a4-b664-4162-b577-c2f25197e054,LED Ballast(driver),0.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2025-04-08,"LED Dimmer Driver Input AC200-240V
,Output:DC110-145V 300mA",Temporary Store,pcs,87.0,inventory
9419ee61-cf87-404f-b2f8-5eed878e5978,A4 Envelope,1565.2173913043,100.0,1,HQ Office Facility,2024-12-16,A4 Envelope,Temporary Store,pcs,200.0,inventory
941a6f3a-9382-4349-9985-73a6b2b5fc55,Socket 2PIN,2542.0,1.0,0,Kaizen VC Equipment,2024-12-06,2 pin surface mountable socket,HQ Office,,31.0,inventory
941b6b0a-7d2c-4239-9b4e-3bfb45e682cd,Rubber Insulation RI58,22.05,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation 5/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
9425f866-196b-4ae5-b15f-407373872f15,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
943a0d28-c75c-42fd-b99d-1e9d046eb2a5,A-FLEX-P-ER,0.0,1.0,0,ICT Park TTA,2024-12-19,Emergency Responder Smart License (1),Temporary Store,,30.0,inventory
94412a1c-2b75-49e3-b77e-c87cee2ed3ba,LED lights,0.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2025-04-08,Size 600x600mm Dimmable,Temporary Store,pcs,25.0,inventory
94445290-ebd8-4d3d-8242-b6c4f45f9f28,LED Lamp Beads,89.76,1.0,0,HQ Office Facility,2025-07-14,LED Lamp Beads,Logistics temporary store,pcs,51.0,inventory
9444f0cd-205b-4c59-ab5d-35141d816d34,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
944a9feb-9129-43f8-b6d5-5c6449c205ac,Fuel filter,700.0,1.0,1,ERA and MOTL support,2024-08-28,Fleetguard FS 5052,Fleet Mgt Store,pcs,1.0,inventory
9452a434-9c1c-4f49-9ef6-5b76c7571a05,A-FLEX-SRST-E,0.0,1.0,0,ICT Park TTA,2024-12-19,SRST Endpoints (1),Temporary Store,,20.0,inventory
945733fb-5611-47f3-b601-d7278228a8b1,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
9458a3e5-9a81-4bb2-ab69-efa48319be9a,Lights Pool Office and Traing Staffs Rooms,1234.8,1.0,0,ICT Park TTA,2024-12-19,15 W LED spotlight for magnetic rails with full accessories,Temporary Store,,72.0,inventory
945e4e83-3b03-4569-9025-bde13dfb075c,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
9470af6f-1a2c-4afc-ae4b-3d30012e2e7d,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
947957cf-88e5-46e9-9df9-db86cfa3a691,L angle white Aluminum  L angle for LED light modf,35200.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,white Aluminum  L angle for LED light modfication (1pc Length=3m),Temporary Store,pcs,88.0,inventory
947e14b2-575e-4be7-8921-35e4867e758e,Self screw,478.26086956522,1.0,0,Kaizen VC Equipment,2025-01-15,Size: 19,HQ Office,Pack,1.0,inventory
9481fe0d-6dc1-4a04-bb6b-e3c0421ce037,fisher,495.0,1.0,0,Kaizen VC Equipment,2024-12-06,6mm-fisher,HQ Office,Pack,11.0,inventory
948478d8-3f09-4ac4-a9b5-d83d27b199db,guroro conduit,4521.6,1.0,0,EPSS,2025-05-21,guroro conduit,Temporary Store,,80.0,inventory
94857f06-6be7-4f8d-b1e9-1583aef845cb,,2173.5,1.0,0,MINT Commissioning of Smart Communication Rooms at,2025-02-12,Gurori Conduite 32mm,HQ Office,Meter,50.0,inventory
94989e5a-3fbc-47f3-9555-e20f76c61dcf,MR36-HW,2171.0,1.0,0,ICT Park TTA,2024-12-19,Meraki MR36 Wi-Fi 6 Indoor AP,Temporary Store,,13.0,inventory
949c2584-f10d-442c-87de-bc075141eff0,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
94a1c03f-398d-4135-b1e8-a03cda7a8fe0,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
94a8b166-c85d-47ef-93db-bf23b2f5aafe,Charger for Mac book 16.5V -3.65 A,3304.347826087,0.0,1,HQ Office Facility,2024-05-21,Charger for Mac book 16.5V -3.65 A,Main Store,pcs,1.0,inventory
94a9645a-7177-46e4-a4c4-aa9707736032,Cable lug #70,3600.0,1.0,0,ICT Park TTA,2025-02-06,Cable lug #70,HQ Office,pcs,40.0,inventory
94ae94b3-6239-46d3-a885-79d9122050d4,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
94b84132-a3c3-4a47-8845-71ac3620cd72,Gysum board 1200x2400x9mm Gypsum board,128348.04,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,1200x2400x10mm Gypsum board,HQ Office,pcs,98.4,inventory
94b99108-b0d3-493d-907d-7dcdf9b4db0d,Tinner/dulenti,5217.3913043478,1.0,0,HQ support,2024-11-14,Tinner/dulenti for paint tinner,HQ Office,,20.0,inventory
94bad428-72e9-426d-a20d-9aa0dc565dab,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
94bce7f3-a17e-4271-8b76-665e57c0e005,Cafteria Chair,3400.0,1.0,0,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",HQ Office,pcs,40.0,inventory
94be546c-5d65-45e2-9737-874dfe78b08f,Spray,652.17,1.0,0,EPSS,2025-05-21,Spray,Temporary Store,pcs,3.0,inventory
94c4f54e-a060-4e6a-9cd4-296bfe659794,conduite 19,7350.0,1.0,0,Kaizen VC Equipment,2024-12-06,19 mm REGIDE conduite with 3 meter long,HQ Office,,150.0,inventory
94d720cc-3845-4d64-a004-ee027df0cfa6,Meeting Room 1  window curtain,300.0,1.0,0,ICT Park TTA,2024-12-31,window Dimention (2.75mx4m),Temporary Store,,2.0,inventory
94e19123-997f-4a02-9afe-477658b87b43,L angle white Aluminum  L angle for LED light modf,35200.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,white Aluminum  L angle for LED light modfication (1pc Length=3m),Temporary Store,pcs,88.0,inventory
94e23d6b-cc5b-4c0b-80ab-0b71cb8e1ff5,A-FLEX-FILESTG-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,File Storage Entitlement,Temporary Store,,200.0,inventory
94e7b4c1-477e-4f60-9ade-2fcfbff5017d,LED Ballast(driver),0.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2025-04-08,"LED Dimmer Driver Input AC200-240V
,Output:DC110-145V 300mA",Temporary Store,pcs,87.0,inventory
94f1ef78-2ac1-4321-87ad-8ee44c12fa9b,Rubber Insulation RI58,22.05,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation 5/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
94fa4d2d-4835-43e4-b1a0-bf972bcbdbb0,Portable Fire extingusher,75.0,1.0,0,ICT Park TTA,2024-12-19,"Mobiak from Greece,6kg portable fire extinguisher",Temporary Store,,3.0,inventory
950fb6f7-daab-4dfc-87d9-e193200bdfcc,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
95184c50-ae1c-49d5-a876-1e6e21bfba9a,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
9518a8a4-7ea9-4a20-9ef3-285ae8ae0941,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
951ebb9a-ee3f-4159-bce5-59fbcdfb9784,Fiber Patch Cable,1436.4,1.0,0,Dashen Bank DHCI,2025-07-16,"Fibers, LC UPC Duplex to LC UPC
Duplex, Multimode (OM4), Riser
(OFNR), 2.0mm, Tight-Buffered,
Aqua
3430pcs in FS Asia warehouse",Logistics Temp Store,pcs,108.0,inventory
951f45a8-42a6-4847-8c43-2b5e9658a69b,CP-PWR-CORD-CE=,72.0,1.0,0,ICT Park TTA,2024-12-19,"Power Cord, Central Europe",Temporary Store,,10.0,inventory
952dae5b-c67f-4ccf-8229-0cead647a060,LED Lamp Beads,89.76,1.0,0,HQ Office Facility,2025-07-14,LED Lamp Beads,Logistics temporary store,pcs,51.0,inventory
95374f4c-42f0-4826-adfb-069b9bc087d8,LED Lamp Beads( CONNECTOR ),0.0,1.0,0,HQ Office Facility,2025-07-14,connecter,Logistics temporary store,pcs,60.0,inventory
953c5561-f72c-4548-b0b2-dce9bbdbe133,Cafteria  light,1582.89,1.0,0,ICT Park TTA,2024-12-19,"Light Single Pendant, Fixture
Design , with full accessories
Power 60Watt",Temporary Store,,19.0,inventory
953cb6e4-75f5-4a24-a36d-13e502c1473f,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
9543fbf7-ca3c-47f6-9b6d-116314095827,Fiber Patch Cable,297.36,1.0,0,Dashen Bank DHCI,2025-07-16,"5m (16ft) Fiber Patch Cable, 2
Fibers, LC UPC Duplex to LC UPC
Duplex, Multimode (OM4), Riser
(OFNR), 2.0mm, Tight-Buffered,
Aqua
6103pcs in FS Asia warehouse",Logistics Temp Store,pcs,36.0,inventory
954d7db9-3c9f-4ccc-8b03-835662c9f52a,OFFICE FILE,5217.3913043478,1.0,0,HQ Office Facility,2025-02-18,OFFICE FILE,HQ Office,pcs,100.0,inventory
95673296-eb27-4858-b9ac-ff49d75ab76c,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
95713062-c7c3-4570-9890-d46ba88f5193,Rubber Insulation RI58,22.05,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation 5/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
95768523-aefe-47a2-ba66-0aa888736655,Gysum board 1200x2400x9mm Gypsum board,128348.04,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,1200x2400x10mm Gypsum board,HQ Office,pcs,98.4,inventory
95789799-560d-4e9b-969d-0e7b29032b78,knife Blade,200.0,1.0,1,ERA and MOTL support,2025-05-08,knife Blade,Temporary Store,Pack,1.0,inventory
957900cb-1317-4876-a1df-a0463b7cedf5,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
957950e0-541e-451a-b4c1-4367e0889ea1,Clamp,1956.45,1.0,0,EPSS,2025-05-21,Clamp,Temporary Store,pcs,150.0,inventory
957fe593-52e5-46f6-b36d-793d90697089,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
9591f4ea-cce5-494c-940b-0ded4cdd796a,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
95a58115-19cc-443e-9428-c08d9ba605f5,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
95aa4e46-c3db-4a63-84b5-3d30d30f1e17,Feven Missaw,2608.6956521739,1.0,1,HQ Office Facility,2024-11-20,Feven Missaw HP Smart 45 W External AC power adapter(charger) for HP 250 G8 Notebook PC (85C64EA),Temporary Store,pcs,1.0,inventory
95bc86ab-b4ce-41ec-a135-e7872397098a,Gysum board 1200x2400x9mm Gypsum board,128348.04,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,1200x2400x10mm Gypsum board,HQ Office,pcs,98.4,inventory
95c6a6d6-c077-47a0-b681-b76122bb3d1f,A-FLEX-MSG-NU-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,Messaging Named User Entitlement (1),Temporary Store,,10.0,inventory
95e44e58-420d-4c42-9a17-2623f785ab84,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
95f53424-8b6f-404d-9390-d0468e15abdd,HP Smart 45 W External AC power adapter(Charger) f,2000.0,1.0,1,HQ Office Facility,2024-09-23,HP Smart 45 W External AC power adapter(Charger) for HP 250 G6 Notebook PC.,Temporary Store,pcs,1.0,inventory
95fb55bc-8fab-4607-8e7e-a236b5dbccab,Plaster,5565.2173913043,1.0,0,MINT Commissioning of Smart Communication Rooms at,2025-03-05,Plaster,Temporary Store,pcs,20.0,inventory
95fdfac8-d65d-4a8c-9df3-3bf9a126b621,Fisher  8MM,5008.6956521739,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-11,Fisher  8MM,Temporary Store,Pack,48.0,inventory
95ff86d9-c9f0-4afe-a2fa-a9fc2f82a5ee,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
9603b73c-0680-4e18-9ff0-a82fbcb57457,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
961c23d4-6938-47ef-a9ab-57a566c63713,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
9632f3a6-0e17-4c25-8eae-df30b69f60c2,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
9640eed2-2976-4c65-a324-dab30e64fab5,Cafteria  light,1582.89,1.0,0,ICT Park TTA,2024-12-19,"Light Single Pendant, Fixture
Design , with full accessories
Power 60Watt",Temporary Store,,19.0,inventory
96428a72-6baf-47ba-ad18-10c4a4e8b3f3,CP-PWR-CORD-CE=,72.0,1.0,0,ICT Park TTA,2024-12-19,"Power Cord, Central Europe",Temporary Store,,10.0,inventory
9643b27e-65c5-4812-9cbb-39cd4db754c4,Clamp,1956.45,1.0,0,EPSS,2025-05-21,Clamp,Temporary Store,pcs,150.0,inventory
9651ee91-60bb-40a3-a2aa-009fd96cb057,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
9655fd08-d44b-4d03-9966-83e9e222fece,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
96892c9e-2b5d-41a2-ad6d-94fcdcf118f4,Movable Partitions Wall 12.98m,4930.5,1.0,0,ICT Park TTA,2024-12-31,"Style: Simple
Color: White
Hight: Total room hight 2.8 m
Customized: Customized
Sound insulation 20 - 50 db
Finish Material Fireproof
,(Customized)
Soundproof Operable Partitions
Wall",Temporary Store,,12.975,inventory
968acbd2-147d-4a39-8ed9-b61819741a70,Clamp,1956.45,1.0,0,EPSS,2025-05-21,Clamp,Temporary Store,pcs,150.0,inventory
