id,item_name,price,amount,is_consumable,department_id,date_of_purchased,description,store_store_name,uom_name,quantity
77ac3486-c574-4a17-b744-c16f3261459a,Gust Chair,612.0,1,1,ICT Park TTA,2024-12-31,Gust Chair,Temporary Store,pcs,9.0
77bb0d64-12fa-4f02-8bb1-8f0c76b346e9,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
79cadb32-6319-4c26-8a11-6b2176f6c9b8,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
7a59e110-7bb6-4fc5-8f7c-588021496d60,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
7a5e1cf6-ac8b-4abb-8d42-f5743eadb38b,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
7a88f818-95cb-4304-b5f5-79aa881aa1bb,High Back Blue color Mesh chair,108000.0,1,1,HQ Office Facility,2025-03-21,High Back Blue color Mesh chair,HQ-Main Store,pcs,8.0
7acead03-9fa1-49e5-b702-ecd030f5107d,Class Room  Table,2015.0,1,1,ICT Park TTA,2024-12-31,Dimension (1.50Lx0.61W *0.70H)m with Drawer and glass partion (0.20x1.50) MDF Laminate color is white Mesh; base finish color is black,Temporary Store,pcs,13.0
7b9829ab-6b0a-4e77-930c-4ce344774fd7,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
7c60eec9-48ee-4e9e-94cf-81d33048f626,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
7cb0bdfe-f3ef-4d14-88b6-3eb7fbbee7ce,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
7cb2a8cc-7009-48d9-afd4-f17fd9ac288c,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
7cb49799-a2d2-4293-9bb1-2961cf2c97bd,Cafteria  Table,400.0,1,1,ICT Park TTA,2024-12-31,Circular Gery  table with Radius =0.45m,Temporary Store,pcs,10.0
7d1a8cf3-6e92-4c3b-9b8f-2ddd5197b315,Class Room  Table,2015.0,1,1,ICT Park TTA,2024-12-31,Dimension (1.50Lx0.61W *0.70H)m with Drawer and glass partion (0.20x1.50) MDF Laminate color is white Mesh; base finish color is black,Temporary Store,pcs,13.0
7dcd1822-ca85-42c1-88fe-eca1d5d0669c,Imported from China made Shelf  Dixson shelf WXLXH,117391.30434783,1,1,Store and Inventory,2025-08-01,Imported from China made Shelf  Dixson shelf WXLXH   (40cmx90cmx2m ) with 5 steps,22 Store,pcs,15.0
7e3e8f83-03c9-4037-a654-a15b97fa714f,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
7e64d8ce-d0a6-471f-a9fa-69d5abd46768,Cafteria  Table,400.0,1,1,ICT Park TTA,2024-12-31,Circular Gery  table with Radius =0.45m,Temporary Store,pcs,10.0
7f20fe49-ab6b-4ab2-9ea9-78cfb456c076,Staff Chair,476.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,7.0
7f3c31d0-67ac-4e52-8a81-a819a04ed07e,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
8021a717-14c6-4a05-a861-46d069ba05ba,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
80699248-9504-4ab0-91ef-8354f29ab970,Staff Chair,476.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,7.0
81180165-9a2f-43f4-9c3c-f6cd30feb20c,High Back Blue color Mesh chair,108000.0,1,1,HQ Office Facility,2025-03-21,High Back Blue color Mesh chair,HQ-Main Store,pcs,8.0
83598c86-a67e-4f73-8bdf-4fa34dd160f7,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
837d05a1-df7b-4976-9839-f3cd33b57d36,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
837d6cd6-c415-490b-a6be-ddad84dff269,"Supply, Installation, and Commissioning of new Sto",37400.0,1,1,HQ Office Facility,2025-08-01,"Supply, Installation, and Commissioning of new Store compound  Electric Security Fence",Temporary Store,pcs,11.0
83b56ff0-d5a4-4b7d-8204-9458b1582915,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
85c45a49-7536-495d-aa8c-13f003a59b94,Class Room  Table,2015.0,1,1,ICT Park TTA,2024-12-31,Dimension (1.50Lx0.61W *0.70H)m with Drawer and glass partion (0.20x1.50) MDF Laminate color is white Mesh; base finish color is black,Temporary Store,pcs,13.0
86462934-f0b5-42c3-b595-a4fb5d0ca685,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
867404e7-f521-4c8c-a471-33a5888008ab,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
86f11077-3ba6-4df6-827b-389289164393,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
86fd9f82-bb15-4baf-a6b4-e0915a7c352c,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
87d2748f-e028-460f-bb6d-bf98b779fb07,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
87d88dd0-c45a-4e4a-a6eb-9b3b84b614c2,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
87f644fa-78f7-4d4a-b7cd-d1b16f858fe6,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
87ff30d9-ee57-4ad0-9a92-64119a8773ce,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
88c0f663-14a1-48b3-b745-3525c503d163,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
89c1ce6e-db2d-4cdb-8759-d00f441188b9,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
8c31feed-7167-494b-b9a3-34fc120176dd,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
8c8bc4d4-63f1-4834-a236-5937056cf845,Imported from China made Shelf  Dixson shelf WXLXH,117391.30434783,1,1,Store and Inventory,2025-08-01,Imported from China made Shelf  Dixson shelf WXLXH   (40cmx90cmx2m ) with 5 steps,22 Store,pcs,15.0
8ea3c241-4005-4b81-8a9a-28a7b8247f39,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
8edc336c-dabc-4f0a-bae2-0417674c710a,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
8eeca4d5-fb31-4732-8628-7bfc489c65c4,Guest Chair,612.0,1,1,ICT Park TTA,2024-12-31,Guest Chair,Temporary Store,pcs,9.0
8f1fdb7c-1675-4daa-9748-551bfbaf3e8c,Staff  Table,763.0,1,1,ICT Park TTA,2024-12-31,White MDF Table Dimension (1.20mx0.60m) with Drawer,Temporary Store,pcs,7.0
90c1d70a-5937-4ba3-88a9-97dddfb1dd71,Staff  Table,763.0,1,1,ICT Park TTA,2024-12-31,White MDF Table Dimension (1.20mx0.60m) with Drawer,Temporary Store,pcs,7.0
91c08d33-34a9-4971-bf9e-51b7931eeaeb,Managers Chair,65.0,1,1,ICT Park TTA,2024-12-31,Color with Dark Navy,Temporary Store,pcs,1.0
91d98e3a-e4e1-43a7-8808-97909619599d,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
92a2bd25-318c-46c7-9857-59fc1a9feaed,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
92fdf29d-96a3-4b44-aab1-0dafdcfc4f60,Meeting chair,1440.0,1,1,ICT Park TTA,2024-12-31,Meeting chair,Temporary Store,pcs,12.0
9350d289-64b7-4ae6-9f75-5e329c30d5e1,Class Room  Table,2015.0,1,1,ICT Park TTA,2024-12-31,Dimension (1.50Lx0.61W *0.70H)m with Drawer and glass partion (0.20x1.50) MDF Laminate color is white Mesh; base finish color is black,Temporary Store,pcs,13.0
93689fe6-3bbf-448e-a108-0f404697335d,Managers Table,800.0,1,1,ICT Park TTA,2024-12-31,L - Shape Dimension (W1800*D1600*H750mm) cold rolled steel Metal color-standard gold white MDF,Temporary Store,pcs,4.0
9468ce32-9430-4fcb-95da-ef09a8103763,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
94d2071c-9638-4baa-a794-d706fe457d8c,Imported from China made Shelf  Dixson shelf WXLXH,117391.30434783,1,1,Store and Inventory,2025-08-01,Imported from China made Shelf  Dixson shelf WXLXH   (40cmx90cmx2m ) with 5 steps,22 Store,pcs,15.0
94d36901-93ce-48f0-94dc-ffff55d3e933,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
961d140d-f777-4233-a26b-3ea6b54c1d93,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
9625dfdd-cfb6-46b5-816a-dd97d93e264f,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
962ce593-2f17-4363-b3a8-118d7b751601,Cafteria  Table,400.0,1,1,ICT Park TTA,2024-12-31,Circular Gery  table with Radius =0.45m,Temporary Store,pcs,10.0
96e7dce8-cdbb-4c89-a81d-e51fadedb8db,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
98735932-682f-4ec2-94c5-f730c8174186,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
98ae3836-c948-4fdf-a065-8449f88c9b68,High Back Blue color Mesh chair,108000.0,1,1,HQ Office Facility,2025-03-21,High Back Blue color Mesh chair,HQ-Main Store,pcs,8.0
99120cd4-76e9-40c6-b70a-ba328b39e8dd,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
9938ed0e-cea4-4ce0-b3ac-7d6e361924d0,"Supply, Installation, and Commissioning of new Sto",37400.0,1,1,HQ Office Facility,2025-08-01,"Supply, Installation, and Commissioning of new Store compound  Electric Security Fence",Temporary Store,pcs,11.0
993c01f8-3f28-44cd-a380-46444953ca61,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
9a0e2def-856a-4538-9812-17bad7aedb3f,Pool Table,270.0,1,1,ICT Park TTA,2024-12-31,"Pool Table Size: 2.14L*1.22W*0.81HM ,",Temporary Store,pcs,1.0
9a78ac75-23b9-4d26-9249-cf53d7556c21,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
9b4c99b3-315b-4e3c-ab39-93d8472fde8c,Class Room  Table,2015.0,1,1,ICT Park TTA,2024-12-31,Dimension (1.50Lx0.61W *0.70H)m with Drawer and glass partion (0.20x1.50) MDF Laminate color is white Mesh; base finish color is black,Temporary Store,pcs,13.0
9b8f96be-7d17-4dfe-b190-ab9b482e3ed7,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
9b9db0e3-8695-488f-bbb0-6d1454b32ef7,Staff  Table,763.0,1,1,ICT Park TTA,2024-12-31,White MDF Table Dimension (1.20mx0.60m) with Drawer,Temporary Store,pcs,7.0
9b9fbc96-f138-4e42-a300-da93b27d3886,"Supply, Installation, and Commissioning of new Sto",37400.0,1,1,HQ Office Facility,2025-08-01,"Supply, Installation, and Commissioning of new Store compound  Electric Security Fence",Temporary Store,pcs,11.0
9c7e6b5e-8dc5-462c-b924-08335d9ae02a,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
9e86c435-7f23-4a03-a3e3-e7055cb13784,Managers Chair,260.0,1,1,ICT Park TTA,2024-12-31,Color with Dark Navy,Temporary Store,pcs,4.0
9eb3619c-6a27-4a92-a6e1-d58c8f95f092,Managers Table,800.0,1,1,ICT Park TTA,2024-12-31,L - Shape Dimension (W1800*D1600*H750mm) cold rolled steel Metal color-standard gold white MDF,Temporary Store,pcs,4.0
9f584348-8091-4dbc-974c-92b05b58e41c,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
a106bdc3-39e2-4f42-ac27-7b0e3c17ef21,Meeting chair,1440.0,1,1,ICT Park TTA,2024-12-31,Meeting chair,Temporary Store,pcs,12.0
a14db057-ea11-4f3d-95e1-c678894acb85,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
a150e09b-ec64-487f-8bf5-2533901aa0be,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
a1f0e021-58bd-43ad-8bc6-aa6dccc2fa4b,Managers Table,800.0,1,1,ICT Park TTA,2024-12-31,L - Shape Dimension (W1800*D1600*H750mm) cold rolled steel Metal color-standard gold white MDF,Temporary Store,pcs,4.0
a20d9be4-a305-47ed-9e49-de7c563e2fdf,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
a285b7d1-1700-422f-b491-cf393cb063e5,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
a2d9c143-deb7-4a08-8172-c51d05a9f03b,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
a31ccb9a-a63f-4737-a70a-aa2041c9f8dc,Class Room  Table,2015.0,1,1,ICT Park TTA,2024-12-31,Dimension (1.50Lx0.61W *0.70H)m with Drawer and glass partion (0.20x1.50) MDF Laminate color is white Mesh; base finish color is black,Temporary Store,pcs,13.0
a3f8d5a3-c7f9-4db4-9823-cd9409b084b3,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
a4385aad-c341-4857-98da-a2d39664ecfa,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
a4f6fa7b-4bfb-4323-94de-16cdc2a8658c,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
a53b7e74-9460-46eb-a2b2-fa4b3ecb4f77,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
a53e8572-f697-4830-974a-5caae4f8e9bc,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
a579b6d1-4440-448b-a994-06fa53e37750,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
a5bc1e77-a2ce-4009-95f4-e9af9dd927e3,Managers Table,800.0,1,1,ICT Park TTA,2024-12-31,L - Shape Dimension (W1800*D1600*H750mm) cold rolled steel Metal color-standard gold white MDF,Temporary Store,pcs,4.0
a69452ad-a37e-432c-8b6b-a9cf30d92f3d,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
a6fea2a4-324f-452c-95f1-47ed2a22f40f,Meeting chair,1440.0,1,1,ICT Park TTA,2024-12-31,Meeting chair,Temporary Store,pcs,12.0
a73651b2-b718-4fd3-a5d5-0360aac1947b,High Back Blue color Mesh chair,108000.0,1,1,HQ Office Facility,2025-03-21,High Back Blue color Mesh chair,HQ-Main Store,pcs,8.0
a79516bb-e136-4a4b-afb9-29a5665eb8fc,Staff  Table,763.0,1,1,ICT Park TTA,2024-12-31,White MDF Table Dimension (1.20mx0.60m) with Drawer,Temporary Store,pcs,7.0
a8d639cc-6f05-459c-a053-3a6ac07c2cbd,"Supply, Installation, and Commissioning of new Sto",37400.0,1,1,HQ Office Facility,2025-08-01,"Supply, Installation, and Commissioning of new Store compound  Electric Security Fence",Temporary Store,pcs,11.0
a94a72b3-55f9-4023-8f38-f04220bb43fa,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
a9f74bc3-5455-4c71-bf44-b5c4059216aa,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
aa3771c9-d9bd-4772-8447-d6cb1fcd81e1,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
ab3703a4-16b6-47d0-abe7-0e5d8a959360,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
ad99340c-3277-4222-a1aa-e82989684016,Tv stand,4500.0,1,1,HQ Office Facility,2024-08-29,Tv stand,HQ Office,pcs,1.0
adbd1695-45a3-4c6d-9684-3109cc7e5039,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
ae051e35-bcd8-44e7-8fd4-95350976a01d,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
ae1c51b6-1e11-40c7-807e-d0910deec27b,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
affb3509-c1b1-48c1-b559-9577e2ca858b,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
b0a95681-bc5e-4b26-8bdb-222e01277a29,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
b128c967-e8f3-4580-8066-f64a7e5c9e63,Class Room  Table,2015.0,1,1,ICT Park TTA,2024-12-31,Dimension (1.50Lx0.61W *0.70H)m with Drawer and glass partion (0.20x1.50) MDF Laminate color is white Mesh; base finish color is black,Temporary Store,pcs,13.0
b280da12-0bfc-4f74-9a4c-95154a62937c,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
b2b48f03-b1c1-4ee2-ad0f-200ecbacf24f,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
b2cc3d6e-7e3c-4bae-ac9a-d74fbc8b90f0,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
b3ef4e4a-f209-498c-9352-d2192a12e8fb,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
b4f2e0eb-1958-41d1-abc9-9567353ae155,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
b4fbf75a-0d3a-4f9b-8194-1aecec43dfa3,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
b75f0976-bde6-4ea6-a217-323da7cfce16,Gust Chair,612.0,1,1,ICT Park TTA,2024-12-31,Gust Chair,Temporary Store,pcs,9.0
b81df2ef-198c-43e1-98a5-922ff03b8403,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
b83eeef0-c0e3-4993-b121-00d697f17430,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
b957cae9-3dcf-4fc0-b100-da87ee50aa13,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
b9acfdc0-7f82-431a-82b2-17c7bd9214c8,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
ba6a8620-d971-42f1-be32-613050d4403a,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
ba77ba7c-5b17-490a-be26-930dfeb72831,Presure cooker,4565.2173913043,1,1,HQ Office Facility,2024-10-17,Presure cooker,Temporary Store,pcs,1.0
ba8216fe-f839-4ca5-b3f9-aecc29f72662,Cafteria Chair,3400.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",Temporary Store,pcs,40.0
bb1dc0f8-d9cc-49af-a767-15155b1050cf,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
bbc181be-4620-4127-8371-438a780235a7,Class Room  Table,2015.0,1,1,ICT Park TTA,2024-12-31,Dimension (1.50Lx0.61W *0.70H)m with Drawer and glass partion (0.20x1.50) MDF Laminate color is white Mesh; base finish color is black,Temporary Store,pcs,13.0
bcb9b24c-4620-4755-8410-c2770c50f986,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
bce093c0-9b46-4d69-8a5a-a3b8fe505982,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
bd141b9b-3cbe-4cad-af6b-f0a833474b25,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
bd46bb16-3459-4a82-95f6-5212f214e82f,Class Room Chair,1750.0,1,1,ICT Park TTA,2024-12-31,"Dimention(560mmD,610mmW,895mmH)
color :Navey",Temporary Store,pcs,70.0
bdb077c4-129c-4fcd-b3b7-11aebbfe5c8f,Meeting chair,1440.0,1,1,ICT Park TTA,2024-12-31,Meeting chair,Temporary Store,pcs,12.0
be21f242-90c7-4b32-ad34-9fa8674ed09a,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
be37554c-d52f-4f1b-9e30-ad7da7bf2881,Office Chair,3060.0,1,1,ICT Park TTA,2024-12-31,"Color use IE brand color -Cyan 
Bases: five star bases available in black nylon, polished aluminum and brushed aluminum finishes.",Temporary Store,pcs,45.0
be63fce7-fa43-4a32-bdb1-15f04267b167,Staff  Table,763.0,1,1,ICT Park TTA,2024-12-31,White MDF Table Dimension (1.20mx0.60m) with Drawer,Temporary Store,pcs,7.0
bef77824-3916-4733-a18f-25cbae137ba2,Managers Table,200.0,1,1,ICT Park TTA,2024-12-31,L - Shape Dimension (W1800*D1600*H750mm) cold rolled steel Metal color-standard gold white MDF,Temporary Store,pcs,1.0
bef86827-778e-4bfa-bffa-7a919481d32a,Office Table,4905.0,1,1,ICT Park TTA,2024-12-31,MDF white table with Drawer Dimension (1.20mx0.60m),Temporary Store,pcs,45.0
befc82ec-059a-4607-8e1d-36ccb797b41e,Managers Table,200.0,1,1,ICT Park TTA,2024-12-31,L - Shape Dimension (W1800*D1600*H750mm) cold rolled steel Metal color-standard gold white MDF,Temporary Store,pcs,1.0
